key,clean_path,noisy_path,script_path,train_val_test
06_07_013509_211004,/home/a/data/원본/02.지하철안/06_07_013509_211004_SD.wav,/home/a/data/원본/02.지하철안/06_07_013509_211004_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_013509_211004_SD.json,TR
06_05_096823_211027,/home/a/data/원본/02.지하철안/06_05_096823_211027_SD.wav,/home/a/data/원본/02.지하철안/06_05_096823_211027_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_096823_211027_SD.json,TR
06_01_014898_210930,/home/a/data/원본/02.지하철안/06_01_014898_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014898_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014898_210930_SD.json,TR
06_01_023063_211011,/home/a/data/원본/02.지하철안/06_01_023063_211011_SD.wav,/home/a/data/원본/02.지하철안/06_01_023063_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_023063_211011_SD.json,TR
06_01_013537_210917,/home/a/data/원본/02.지하철안/06_01_013537_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013537_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013537_210917_SD.json,TR
06_01_014836_210930,/home/a/data/원본/02.지하철안/06_01_014836_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014836_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014836_210930_SD.json,TR
06_01_019054_211028,/home/a/data/원본/02.지하철안/06_01_019054_211028_SD.wav,/home/a/data/원본/02.지하철안/06_01_019054_211028_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019054_211028_SD.json,TR
06_02_096620_211024,/home/a/data/원본/02.지하철안/06_02_096620_211024_SD.wav,/home/a/data/원본/02.지하철안/06_02_096620_211024_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096620_211024_SD.json,TR
06_08_030421_210922,/home/a/data/원본/02.지하철안/06_08_030421_210922_SD.wav,/home/a/data/원본/02.지하철안/06_08_030421_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_08_030421_210922_SD.json,TR
06_08_008953_210916,/home/a/data/원본/02.지하철안/06_08_008953_210916_SD.wav,/home/a/data/원본/02.지하철안/06_08_008953_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_08_008953_210916_SD.json,TR
06_02_014043_211003,/home/a/data/원본/02.지하철안/06_02_014043_211003_SD.wav,/home/a/data/원본/02.지하철안/06_02_014043_211003_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_014043_211003_SD.json,TR
06_01_020362_211006,/home/a/data/원본/02.지하철안/06_01_020362_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020362_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020362_211006_SD.json,TE
06_01_014993_210930,/home/a/data/원본/02.지하철안/06_01_014993_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014993_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014993_210930_SD.json,VA
06_07_008933_210916,/home/a/data/원본/02.지하철안/06_07_008933_210916_SD.wav,/home/a/data/원본/02.지하철안/06_07_008933_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008933_210916_SD.json,TR
06_05_007863_210828,/home/a/data/원본/02.지하철안/06_05_007863_210828_SD.wav,/home/a/data/원본/02.지하철안/06_05_007863_210828_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_007863_210828_SD.json,TR
06_01_008301_210916,/home/a/data/원본/02.지하철안/06_01_008301_210916_SD.wav,/home/a/data/원본/02.지하철안/06_01_008301_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008301_210916_SD.json,TR
06_01_021781_211010,/home/a/data/원본/02.지하철안/06_01_021781_211010_SD.wav,/home/a/data/원본/02.지하철안/06_01_021781_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_021781_211010_SD.json,TR
06_05_015676_211003,/home/a/data/원본/02.지하철안/06_05_015676_211003_SD.wav,/home/a/data/원본/02.지하철안/06_05_015676_211003_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_015676_211003_SD.json,TR
06_05_008256_210914,/home/a/data/원본/02.지하철안/06_05_008256_210914_SD.wav,/home/a/data/원본/02.지하철안/06_05_008256_210914_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_008256_210914_SD.json,TR
06_05_016303_211007,/home/a/data/원본/02.지하철안/06_05_016303_211007_SD.wav,/home/a/data/원본/02.지하철안/06_05_016303_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_016303_211007_SD.json,TR
06_01_012769_210923,/home/a/data/원본/02.지하철안/06_01_012769_210923_SD.wav,/home/a/data/원본/02.지하철안/06_01_012769_210923_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012769_210923_SD.json,TR
06_01_096097_211023,/home/a/data/원본/02.지하철안/06_01_096097_211023_SD.wav,/home/a/data/원본/02.지하철안/06_01_096097_211023_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_096097_211023_SD.json,TE
06_02_020825_211006,/home/a/data/원본/02.지하철안/06_02_020825_211006_SD.wav,/home/a/data/원본/02.지하철안/06_02_020825_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020825_211006_SD.json,TR
06_01_016879_211006,/home/a/data/원본/02.지하철안/06_01_016879_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_016879_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016879_211006_SD.json,TR
06_01_019052_211028,/home/a/data/원본/02.지하철안/06_01_019052_211028_SD.wav,/home/a/data/원본/02.지하철안/06_01_019052_211028_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019052_211028_SD.json,TR
06_01_030351_210922,/home/a/data/원본/02.지하철안/06_01_030351_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030351_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030351_210922_SD.json,TR
06_05_013791_210927,/home/a/data/원본/02.지하철안/06_05_013791_210927_SD.wav,/home/a/data/원본/02.지하철안/06_05_013791_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_013791_210927_SD.json,TE
06_01_013586_210917,/home/a/data/원본/02.지하철안/06_01_013586_210917_SD.wav,/home/a/data/원본/02.지하철안/06_01_013586_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013586_210917_SD.json,TR
06_06_020283_211008,/home/a/data/원본/02.지하철안/06_06_020283_211008_SD.wav,/home/a/data/원본/02.지하철안/06_06_020283_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_020283_211008_SD.json,TR
06_01_013525_210927,/home/a/data/원본/02.지하철안/06_01_013525_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013525_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013525_210927_SD.json,TR
06_01_015386_211002,/home/a/data/원본/02.지하철안/06_01_015386_211002_SD.wav,/home/a/data/원본/02.지하철안/06_01_015386_211002_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015386_211002_SD.json,TR
06_06_014209_210929,/home/a/data/원본/02.지하철안/06_06_014209_210929_SD.wav,/home/a/data/원본/02.지하철안/06_06_014209_210929_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_014209_210929_SD.json,TR
06_05_007866_210828,/home/a/data/원본/02.지하철안/06_05_007866_210828_SD.wav,/home/a/data/원본/02.지하철안/06_05_007866_210828_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_007866_210828_SD.json,TR
06_07_008931_210916,/home/a/data/원본/02.지하철안/06_07_008931_210916_SD.wav,/home/a/data/원본/02.지하철안/06_07_008931_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008931_210916_SD.json,TR
06_05_016299_210930,/home/a/data/원본/02.지하철안/06_05_016299_210930_SD.wav,/home/a/data/원본/02.지하철안/06_05_016299_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_016299_210930_SD.json,TR
06_01_022938_211011,/home/a/data/원본/02.지하철안/06_01_022938_211011_SD.wav,/home/a/data/원본/02.지하철안/06_01_022938_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_022938_211011_SD.json,TR
06_02_096451_211026,/home/a/data/원본/02.지하철안/06_02_096451_211026_SD.wav,/home/a/data/원본/02.지하철안/06_02_096451_211026_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096451_211026_SD.json,TR
06_01_022928_211011,/home/a/data/원본/02.지하철안/06_01_022928_211011_SD.wav,/home/a/data/원본/02.지하철안/06_01_022928_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_022928_211011_SD.json,TE
06_01_008917_210916,/home/a/data/원본/02.지하철안/06_01_008917_210916_SD.wav,/home/a/data/원본/02.지하철안/06_01_008917_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008917_210916_SD.json,TR
06_01_015148_210921,/home/a/data/원본/02.지하철안/06_01_015148_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015148_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015148_210921_SD.json,TR
06_01_015174_210930,/home/a/data/원본/02.지하철안/06_01_015174_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_015174_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015174_210930_SD.json,TR
06_01_008192_210913,/home/a/data/원본/02.지하철안/06_01_008192_210913_SD.wav,/home/a/data/원본/02.지하철안/06_01_008192_210913_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008192_210913_SD.json,TR
06_01_019133_211026,/home/a/data/원본/02.지하철안/06_01_019133_211026_SD.wav,/home/a/data/원본/02.지하철안/06_01_019133_211026_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019133_211026_SD.json,TR
06_02_015375_210930,/home/a/data/원본/02.지하철안/06_02_015375_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015375_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015375_210930_SD.json,TR
06_02_020585_211006,/home/a/data/원본/02.지하철안/06_02_020585_211006_SD.wav,/home/a/data/원본/02.지하철안/06_02_020585_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020585_211006_SD.json,TR
06_06_019147_211005,/home/a/data/원본/02.지하철안/06_06_019147_211005_SD.wav,/home/a/data/원본/02.지하철안/06_06_019147_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_019147_211005_SD.json,TR
06_07_013780_210917,/home/a/data/원본/02.지하철안/06_07_013780_210917_SD.wav,/home/a/data/원본/02.지하철안/06_07_013780_210917_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_013780_210917_SD.json,TR
06_01_013612_210927,/home/a/data/원본/02.지하철안/06_01_013612_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013612_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013612_210927_SD.json,TR
06_06_016497_210930,/home/a/data/원본/02.지하철안/06_06_016497_210930_SD.wav,/home/a/data/원본/02.지하철안/06_06_016497_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_016497_210930_SD.json,TE
06_02_011591_210901,/home/a/data/원본/02.지하철안/06_02_011591_210901_SD.wav,/home/a/data/원본/02.지하철안/06_02_011591_210901_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_011591_210901_SD.json,TR
06_01_015515_211007,/home/a/data/원본/02.지하철안/06_01_015515_211007_SD.wav,/home/a/data/원본/02.지하철안/06_01_015515_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015515_211007_SD.json,TE
06_01_021802_211010,/home/a/data/원본/02.지하철안/06_01_021802_211010_SD.wav,/home/a/data/원본/02.지하철안/06_01_021802_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_021802_211010_SD.json,TR
06_01_008244_210914,/home/a/data/원본/02.지하철안/06_01_008244_210914_SD.wav,/home/a/data/원본/02.지하철안/06_01_008244_210914_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008244_210914_SD.json,TR
06_01_015610_210921,/home/a/data/원본/02.지하철안/06_01_015610_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015610_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015610_210921_SD.json,VA
06_02_096511_211027,/home/a/data/원본/02.지하철안/06_02_096511_211027_SD.wav,/home/a/data/원본/02.지하철안/06_02_096511_211027_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096511_211027_SD.json,TR
06_01_020550_211006,/home/a/data/원본/02.지하철안/06_01_020550_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020550_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020550_211006_SD.json,TE
06_07_008003_210910,/home/a/data/원본/02.지하철안/06_07_008003_210910_SD.wav,/home/a/data/원본/02.지하철안/06_07_008003_210910_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008003_210910_SD.json,TR
06_06_014547_210928,/home/a/data/원본/02.지하철안/06_06_014547_210928_SD.wav,/home/a/data/원본/02.지하철안/06_06_014547_210928_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_014547_210928_SD.json,TR
06_02_023205_211011,/home/a/data/원본/02.지하철안/06_02_023205_211011_SD.wav,/home/a/data/원본/02.지하철안/06_02_023205_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_023205_211011_SD.json,TR
06_02_015952_210930,/home/a/data/원본/02.지하철안/06_02_015952_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015952_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015952_210930_SD.json,TR
06_06_023260_211011,/home/a/data/원본/02.지하철안/06_06_023260_211011_SD.wav,/home/a/data/원본/02.지하철안/06_06_023260_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_023260_211011_SD.json,TR
06_07_016481_211007,/home/a/data/원본/02.지하철안/06_07_016481_211007_SD.wav,/home/a/data/원본/02.지하철안/06_07_016481_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_016481_211007_SD.json,TR
06_01_020817_211009,/home/a/data/원본/02.지하철안/06_01_020817_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_020817_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020817_211009_SD.json,TR
06_01_095977_210918,/home/a/data/원본/02.지하철안/06_01_095977_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_095977_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_095977_210918_SD.json,TR
06_07_016461_211007,/home/a/data/원본/02.지하철안/06_07_016461_211007_SD.wav,/home/a/data/원본/02.지하철안/06_07_016461_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_016461_211007_SD.json,VA
06_01_016439_211014,/home/a/data/원본/02.지하철안/06_01_016439_211014_SD.wav,/home/a/data/원본/02.지하철안/06_01_016439_211014_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016439_211014_SD.json,TR
06_01_015076_210930,/home/a/data/원본/02.지하철안/06_01_015076_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_015076_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015076_210930_SD.json,VA
06_01_015636_211007,/home/a/data/원본/02.지하철안/06_01_015636_211007_SD.wav,/home/a/data/원본/02.지하철안/06_01_015636_211007_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015636_211007_SD.json,TR
06_02_020949_211009,/home/a/data/원본/02.지하철안/06_02_020949_211009_SD.wav,/home/a/data/원본/02.지하철안/06_02_020949_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020949_211009_SD.json,TR
06_01_008056_210911,/home/a/data/원본/02.지하철안/06_01_008056_210911_SD.wav,/home/a/data/원본/02.지하철안/06_01_008056_210911_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008056_210911_SD.json,TR
06_01_095955_210918,/home/a/data/원본/02.지하철안/06_01_095955_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_095955_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_095955_210918_SD.json,TR
06_01_095979_210918,/home/a/data/원본/02.지하철안/06_01_095979_210918_SD.wav,/home/a/data/원본/02.지하철안/06_01_095979_210918_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_095979_210918_SD.json,TR
06_07_015005_210930,/home/a/data/원본/02.지하철안/06_07_015005_210930_SD.wav,/home/a/data/원본/02.지하철안/06_07_015005_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_015005_210930_SD.json,TR
06_01_030395_210922,/home/a/data/원본/02.지하철안/06_01_030395_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030395_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030395_210922_SD.json,TR
06_01_013658_210927,/home/a/data/원본/02.지하철안/06_01_013658_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013658_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013658_210927_SD.json,TE
06_01_008909_210916,/home/a/data/원본/02.지하철안/06_01_008909_210916_SD.wav,/home/a/data/원본/02.지하철안/06_01_008909_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008909_210916_SD.json,TE
06_01_015405_210921,/home/a/data/원본/02.지하철안/06_01_015405_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015405_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015405_210921_SD.json,TR
06_01_016008_211013,/home/a/data/원본/02.지하철안/06_01_016008_211013_SD.wav,/home/a/data/원본/02.지하철안/06_01_016008_211013_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_016008_211013_SD.json,TR
06_01_019951_211008,/home/a/data/원본/02.지하철안/06_01_019951_211008_SD.wav,/home/a/data/원본/02.지하철안/06_01_019951_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019951_211008_SD.json,TE
06_06_023374_211011,/home/a/data/원본/02.지하철안/06_06_023374_211011_SD.wav,/home/a/data/원본/02.지하철안/06_06_023374_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_023374_211011_SD.json,TR
06_01_008159_210912,/home/a/data/원본/02.지하철안/06_01_008159_210912_SD.wav,/home/a/data/원본/02.지하철안/06_01_008159_210912_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_008159_210912_SD.json,VA
06_01_019191_211025,/home/a/data/원본/02.지하철안/06_01_019191_211025_SD.wav,/home/a/data/원본/02.지하철안/06_01_019191_211025_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_019191_211025_SD.json,TR
06_01_012786_211008,/home/a/data/원본/02.지하철안/06_01_012786_211008_SD.wav,/home/a/data/원본/02.지하철안/06_01_012786_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012786_211008_SD.json,TR
06_01_007992_210910,/home/a/data/원본/02.지하철안/06_01_007992_210910_SD.wav,/home/a/data/원본/02.지하철안/06_01_007992_210910_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_007992_210910_SD.json,TR
06_01_017948_211005,/home/a/data/원본/02.지하철안/06_01_017948_211005_SD.wav,/home/a/data/원본/02.지하철안/06_01_017948_211005_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_017948_211005_SD.json,TR
06_02_014970_210930,/home/a/data/원본/02.지하철안/06_02_014970_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_014970_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_014970_210930_SD.json,TR
06_07_023469_211011,/home/a/data/원본/02.지하철안/06_07_023469_211011_SD.wav,/home/a/data/원본/02.지하철안/06_07_023469_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_023469_211011_SD.json,TR
06_06_022124_211010,/home/a/data/원본/02.지하철안/06_06_022124_211010_SD.wav,/home/a/data/원본/02.지하철안/06_06_022124_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_022124_211010_SD.json,TR
06_07_008276_210915,/home/a/data/원본/02.지하철안/06_07_008276_210915_SD.wav,/home/a/data/원본/02.지하철안/06_07_008276_210915_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008276_210915_SD.json,TR
06_07_008938_210916,/home/a/data/원본/02.지하철안/06_07_008938_210916_SD.wav,/home/a/data/원본/02.지하철안/06_07_008938_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_008938_210916_SD.json,TR
06_01_020379_211006,/home/a/data/원본/02.지하철안/06_01_020379_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020379_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020379_211006_SD.json,TR
06_01_015420_210921,/home/a/data/원본/02.지하철안/06_01_015420_210921_SD.wav,/home/a/data/원본/02.지하철안/06_01_015420_210921_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015420_210921_SD.json,TR
06_01_020920_211009,/home/a/data/원본/02.지하철안/06_01_020920_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_020920_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020920_211009_SD.json,TR
06_06_016660_210930,/home/a/data/원본/02.지하철안/06_06_016660_210930_SD.wav,/home/a/data/원본/02.지하철안/06_06_016660_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_016660_210930_SD.json,TR
06_02_096340_211010,/home/a/data/원본/02.지하철안/06_02_096340_211010_SD.wav,/home/a/data/원본/02.지하철안/06_02_096340_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096340_211010_SD.json,VA
06_01_030366_210922,/home/a/data/원본/02.지하철안/06_01_030366_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030366_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030366_210922_SD.json,TR
06_01_013732_210927,/home/a/data/원본/02.지하철안/06_01_013732_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_013732_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_013732_210927_SD.json,TR
06_02_014194_211003,/home/a/data/원본/02.지하철안/06_02_014194_211003_SD.wav,/home/a/data/원본/02.지하철안/06_02_014194_211003_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_014194_211003_SD.json,TE
06_05_021029_211009,/home/a/data/원본/02.지하철안/06_05_021029_211009_SD.wav,/home/a/data/원본/02.지하철안/06_05_021029_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_021029_211009_SD.json,TE
06_05_008925_210916,/home/a/data/원본/02.지하철안/06_05_008925_210916_SD.wav,/home/a/data/원본/02.지하철안/06_05_008925_210916_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_008925_210916_SD.json,TR
06_02_015547_210930,/home/a/data/원본/02.지하철안/06_02_015547_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015547_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015547_210930_SD.json,TR
06_06_016687_210930,/home/a/data/원본/02.지하철안/06_06_016687_210930_SD.wav,/home/a/data/원본/02.지하철안/06_06_016687_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_016687_210930_SD.json,TR
06_01_012050_210927,/home/a/data/원본/02.지하철안/06_01_012050_210927_SD.wav,/home/a/data/원본/02.지하철안/06_01_012050_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012050_210927_SD.json,TR
06_02_015540_210930,/home/a/data/원본/02.지하철안/06_02_015540_210930_SD.wav,/home/a/data/원본/02.지하철안/06_02_015540_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_015540_210930_SD.json,TR
06_01_020438_211006,/home/a/data/원본/02.지하철안/06_01_020438_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020438_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020438_211006_SD.json,TE
06_01_015991_211013,/home/a/data/원본/02.지하철안/06_01_015991_211013_SD.wav,/home/a/data/원본/02.지하철안/06_01_015991_211013_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015991_211013_SD.json,TR
06_01_030361_210922,/home/a/data/원본/02.지하철안/06_01_030361_210922_SD.wav,/home/a/data/원본/02.지하철안/06_01_030361_210922_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_030361_210922_SD.json,TR
06_01_012377_211009,/home/a/data/원본/02.지하철안/06_01_012377_211009_SD.wav,/home/a/data/원본/02.지하철안/06_01_012377_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_012377_211009_SD.json,TR
06_02_020741_211006,/home/a/data/원본/02.지하철안/06_02_020741_211006_SD.wav,/home/a/data/원본/02.지하철안/06_02_020741_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_020741_211006_SD.json,TR
06_02_013879_210929,/home/a/data/원본/02.지하철안/06_02_013879_210929_SD.wav,/home/a/data/원본/02.지하철안/06_02_013879_210929_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_013879_210929_SD.json,TR
06_02_013363_211004,/home/a/data/원본/02.지하철안/06_02_013363_211004_SD.wav,/home/a/data/원본/02.지하철안/06_02_013363_211004_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_013363_211004_SD.json,TR
06_02_096236_211010,/home/a/data/원본/02.지하철안/06_02_096236_211010_SD.wav,/home/a/data/원본/02.지하철안/06_02_096236_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_096236_211010_SD.json,TR
06_06_013210_211008,/home/a/data/원본/02.지하철안/06_06_013210_211008_SD.wav,/home/a/data/원본/02.지하철안/06_06_013210_211008_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_013210_211008_SD.json,TE
06_01_021786_211010,/home/a/data/원본/02.지하철안/06_01_021786_211010_SD.wav,/home/a/data/원본/02.지하철안/06_01_021786_211010_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_021786_211010_SD.json,TR
06_01_014828_210930,/home/a/data/원본/02.지하철안/06_01_014828_210930_SD.wav,/home/a/data/원본/02.지하철안/06_01_014828_210930_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_014828_210930_SD.json,TR
06_07_023474_211011,/home/a/data/원본/02.지하철안/06_07_023474_211011_SD.wav,/home/a/data/원본/02.지하철안/06_07_023474_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_07_023474_211011_SD.json,TR
06_06_021083_211009,/home/a/data/원본/02.지하철안/06_06_021083_211009_SD.wav,/home/a/data/원본/02.지하철안/06_06_021083_211009_SN.wav,/home/a/data/라벨링/02.지하철안/06_06_021083_211009_SD.json,TR
06_02_012490_210911,/home/a/data/원본/02.지하철안/06_02_012490_210911_SD.wav,/home/a/data/원본/02.지하철안/06_02_012490_210911_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_012490_210911_SD.json,TR
06_02_013651_211011,/home/a/data/원본/02.지하철안/06_02_013651_211011_SD.wav,/home/a/data/원본/02.지하철안/06_02_013651_211011_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_013651_211011_SD.json,TR
06_02_013738_210927,/home/a/data/원본/02.지하철안/06_02_013738_210927_SD.wav,/home/a/data/원본/02.지하철안/06_02_013738_210927_SN.wav,/home/a/data/라벨링/02.지하철안/06_02_013738_210927_SD.json,TE
06_01_020446_211006,/home/a/data/원본/02.지하철안/06_01_020446_211006_SD.wav,/home/a/data/원본/02.지하철안/06_01_020446_211006_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_020446_211006_SD.json,VA
06_05_016184_210919,/home/a/data/원본/02.지하철안/06_05_016184_210919_SD.wav,/home/a/data/원본/02.지하철안/06_05_016184_210919_SN.wav,/home/a/data/라벨링/02.지하철안/06_05_016184_210919_SD.json,TR
06_01_015567_210919,/home/a/data/원본/02.지하철안/06_01_015567_210919_SD.wav,/home/a/data/원본/02.지하철안/06_01_015567_210919_SN.wav,/home/a/data/라벨링/02.지하철안/06_01_015567_210919_SD.json,TR
